Name,Species,GCcontent,intergenicGC,GC3content,PhePer,Leu2Per,Leu4Per,IlePer,MetPer,ValPer,Ser2Per,Ser4Per,ProPer,ThrPer,AlaPer,TyrPer,HisPer,GlnPer,AsnPer,LysPer,AspPer,GluPer,CysPer,TrpPer,Arg2Per,Arg4Per,GlyPer,PheGC,Leu2GC,Leu4GC,Ser2GC,Ser4GC,ProGC,ThrGC,AlaGC,TyrGC,HisGC,GlnGC,AsnGC,LysGC,AspGC,GluGC,CysGC,Arg2GC,Arg4GC,GlyGC,ValGC
CP001110.embl,Pelodictyon_phaeoclathratiforme_BU-1,48.07758699,43.57661226,51.34385549,4.425623667,30257,148860,6.69367798,2.445797467,6.639453661,26033,72887,4.127622636,5.202858296,8.350661455,3.071935657,2.171590879,3.458138477,3.827585284,5.584988474,5.149972131,6.83243871,1.125329157,1.0946098,26033,67941,6.999766114,37.18169508,70.53904882,60.15988177,57.99411051,50.5494807,56.57340193,63.02529466,48.80234097,39.43560606,37.93971869,72.0111713,48.98157719,38.79721649,35.047505,47.56333291,55.67676559,50.862367,56.46811204,46.75299848,48.40428329
CP001130.embl,Hydrogenobaculum_sp._Y04AAS1,34.84701003,32.26520818,28.88220296,5.174990042,43564,51962,9.283601343,2.305738009,6.407371237,29556,41798,3.636687149,4.514417546,6.131374464,4.540702953,1.69621753,2.547864715,5.020917118,9.179875084,5.372130594,6.970889923,0.858319635,0.762681192,29556,3616,6.031894308,12.30757209,35.32274355,12.55147993,57.93787312,17.87645342,19.57633715,34.48739195,26.38504155,38.9321815,33.63928955,21.64907547,54.09149485,23.52371093,23.01554443,32.87214294,40.82449941,29.7469211,34.56858407,30.40024135,27.55845877
CP001145.embl,Coprothermobacter_proteolyticus_DSM_5265,44.77013317,40.70068143,43.96165686,4.35278955,36456,57946,6.286255314,2.476972682,8.700595941,22280,31490,4.299786857,5.190186801,7.618344368,3.376543364,1.68883795,3.257627065,3.686631769,5.957366808,5.037294416,7.108023566,0.780543934,1.192334089,22280,18596,7.238491734,41.53613988,60.05595787,44.21702965,50.30460491,37.64369641,35.27893378,42.34092694,31.53059404,55.65170725,48.55150215,50.22250035,54.57729172,45.93361469,41.90835919,36.6782448,55.42658154,41.65170557,43.19208432,39.29655475,44.11642195
CP001146.embl,Dictyoglomus_thermophilum_H-6-12,33.7409891,28.34399472,25.07315826,5.105093782,62366,64882,9.66213591,1.896050435,6.569406488,50442,46422,3.993416167,4.176865105,5.141980298,4.363920725,1.351685878,2.138106394,4.758524474,8.554720736,4.899840814,8.125853513,0.716909926,1.095939368,50442,4064,6.585964435,18.76685934,28.65022608,17.81696002,25.15315635,20.84356555,16.61808777,23.80092629,18.81077634,20.93993013,20.12128563,31.12252722,22.47640047,33.56138132,16.94325482,36.82564661,20.53510176,27.10836208,19.43897638,20.96930774,21.64853264
CP001147.embl,Thermodesulfovibrio_yellowstonii_DSM_11347,34.12890389,31.15270522,23.57573349,4.960013253,45027,76313,9.900114771,2.185115568,6.248700759,44950,50449,3.81628318,4.643337016,6.135283515,3.64313073,1.604567274,2.710624344,4.287394836,9.141875893,4.669222272,7.868321305,1.100641078,0.864567545,44950,7023,6.347144378,18.59333601,27.51238146,20.73827526,39.60889217,14.37293108,16.98006887,15.38619873,15.11079955,22.4896701,20.29186935,52.23459583,22.84785436,22.8410873,25.7693095,27.14647232,35.06766047,19.42602892,27.33874413,21.89331292,19.18934421
CP001154.embl,Laribacter_hongkongensis_HLHK9,62.35231495,55.99402701,77.52104825,3.504593326,18060,189616,4.585027181,2.484352561,7.470890256,6558,57492,5.157953502,5.090271461,11.97325482,2.26045084,2.246655774,4.023417124,2.70049188,3.12824669,5.405186945,5.298059638,1.101126453,1.47068333,6558,124238,8.137256593,62.11636632,90.98560354,93.02379546,82.2693692,81.50351353,85.95248543,86.36488747,77.49063873,68.13674073,62.00709968,82.55116254,72.7301752,70.10955695,70.32281219,39.88079497,78.51619849,65.35529125,80.79975531,72.53883952,83.99307559
CP001185.embl,Thermosipho_africanus_TCF52B,30.81079232,28.76794298,19.99707232,5.629871593,64808,52314,9.721064032,2.037538539,6.905305853,38635,50221,3.251785805,4.396790074,5.086934139,4.429109737,1.31137241,2.062619554,5.557501863,9.629532771,5.061604733,7.850306502,0.571803108,0.840393494,38635,4345,6.053727946,14.0319612,28.57363288,13.52983905,26.07918157,14.3047729,11.72959713,16.45593296,12.78614847,26.63163563,27.88787157,20.54144572,23.70150049,22.14052078,16.72028336,16.73406105,22.42197613,22.17678271,21.63406214,17.64386241,14.25083664
CP001196.embl,Oligotropha_carboxidovorans_OM5,62.3994795,57.54351751,78.1907978,3.695488321,22958,190921,5.45069883,2.36743473,7.460353998,6950,84257,5.225542766,5.473992415,12.33150478,2.210373562,2.049652404,3.131225256,2.775277315,3.787701628,5.530922119,5.48419766,0.837608019,1.271445314,6950,148014,8.113947274,78.47731326,91.59770015,84.16517827,84.98754043,85.64273592,84.56991225,87.24909083,80.7490481,48.99171843,50.94668215,82.10224782,67.31251237,78.28482366,56.58246386,60.77788348,82.61487188,64.71942446,81.02138987,78.24333623,85.00797448
CP001221.embl,Leptospira_interrogans_serovar_Lai_str._IPAV,35.01834148,29.83784986,29.91276504,5.678895301,112096,113174,8.03605601,1.833143121,5.673638516,51748,133570,3.846859717,5.032218557,5.205323555,3.5685268,1.680326622,3.311036573,5.076209545,7.815271052,4.728523959,7.146460478,0.879727533,1.113977237,51748,44344,6.432736673,20.33876285,35.56059092,29.5562585,27.61110489,37.60724714,33.62341772,39.28708879,39.29697743,27.32464982,30.15916575,25.3077823,35.11863668,20.31460197,29.13481042,15.06775068,19.80291435,16.63059442,21.52715136,18.30654758,27.06436931
CP001230.embl,Persephonella_marina_EX-H1,37.15639771,31.83205816,32.38529684,4.974481205,24540,88684,9.359081553,1.932021555,6.848104447,55324,50588,3.674804975,4.544924413,5.509168532,4.223619217,1.51453676,2.291024316,4.198814982,9.110710666,5.692654168,8.151887339,0.723100957,0.788971807,55324,1658,6.49394596,31.26506621,15.63162184,32.18844436,38.73216425,17.10287025,16.45880828,16.95821888,19.70600513,52.89359054,36.09544469,91.84053918,44.90825868,40.21599986,22.70090896,54.31830089,23.78464334,34.42628877,30.2774427,19.36862874,16.42639545
CP001275.embl,Thermomicrobium_roseum_DSM_5159,63.6470385,64.31528381,73.54580629,3.24041442,21989,118776,4.862736188,1.564359309,8.56636311,3531,31243,6.048381078,5.285398938,11.53860187,2.342515212,2.075583411,3.410657039,1.716357388,1.630945846,4.842254002,6.716664207,0.813648599,1.662125205,3531,107584,7.880417206,82.71105766,91.64127518,90.40799488,70.01860657,81.75591332,74.38818739,79.05017415,66.82573106,63.28011611,60.98681582,73.38439096,67.62005991,76.98800081,52.46943179,63.43119583,69.62902568,60.80430473,68.71653778,56.14108932,83.9986835
CP001279.embl,Nautilia_profundicola_AmH,33.50753142,25.92191011,27.22438491,5.406063628,43484,55172,9.509655397,2.272807902,6.263639327,29440,28462,3.232400713,4.554624427,6.220300305,4.24779949,1.560588337,2.304447044,5.77828063,10.32139912,5.403762441,7.632270313,0.806182522,0.713367979,29440,3316,5.676836635,23.41882161,25.72440438,24.05930544,42.24497834,22.9428712,35.18628382,29.66190897,34.0537041,28.25154621,33.74293438,43.12224349,41.4343555,8.906972855,31.56605983,19.42964824,33.01617507,17.84646739,27.56332931,22.61595109,21.29320638
CP001280.embl,Methylocella_silvestris_BL2,63.08336217,60.62063528,77.70601867,4.002867824,29405,220970,5.259827114,2.041038803,6.83602777,12528,93394,5.463767595,4.702267312,13.77486277,2.163116456,1.881601016,3.004437288,2.541723079,3.459271514,5.523173681,5.569106222,0.890111398,1.217559378,12528,160620,8.445748974,68.72909017,90.72266621,80.9318007,89.73999548,85.94663469,84.88727479,86.81253799,87.3406841,33.47678369,35.68406206,74.14725627,49.5028352,66.06826712,61.25181111,59.041356,86.48227146,66.25159642,86.36782468,83.71532025,85.78638364
CP001281.embl,Thauera_sp._MZ1T,68.40420336,65.60590764,89.62298407,3.547954468,14538,282948,4.39377468,2.24364159,7.515363436,7449,76553,5.195288422,4.615717963,13.3133095,2.108666659,2.306962392,3.220512476,2.271322955,2.815328693,5.438861929,6.035729095,0.980009788,1.404544962,7449,205564,8.453719166,92.71890663,94.93740542,95.73808615,91.8519819,93.82388672,92.28219288,94.32717678,90.62272008,80.1470458,76.92581737,90.11101187,86.74320301,91.51285147,80.91807017,76.8712283,90.46620669,78.06416969,88.24161818,86.66092183,94.29642296
CP001312.embl,Rhodobacter_capsulatus_SB_1003,66.56188703,63.81998367,83.75739766,3.549677838,15738,223969,4.724610248,2.525360714,7.091150841,4996,73725,5.527131838,5.375985467,14.05102432,1.931373871,1.918600938,3.01960113,2.122391306,3.003590613,5.495687361,5.758375141,0.873304925,1.357878061,4996,157968,8.87701085,73.7671327,97.92222646,84.23263934,90.23808746,93.2207528,95.10607909,95.4469707,93.87692618,42.06163314,40.03467406,82.27803481,70.0135827,73.86893863,55.75596175,59.02894376,83.54070387,74.39951962,91.20897903,90.44045644,92.68304887
CP001322.embl,Desulfatibacillum_alkenivorans_AK-01,54.48459761,51.30290521,69.05220792,4.188174585,95984,266386,5.893112273,2.928123438,7.016233603,51833,151924,4.597487449,4.917907669,9.351316092,3.000720965,1.890143903,3.413783906,3.636173972,5.650255243,5.845259191,6.576101453,1.32538775,1.196089357,51833,136849,7.931040857,46.22325634,79.45490915,76.71424174,86.63828538,82.12593139,77.47920592,81.75877049,77.79867607,58.32431243,49.36986531,65.54855879,65.02284166,49.2872233,66.1681787,40.71161801,87.51868014,67.15027106,81.65057837,73.89982552,73.06079586
CP001349.embl,Methylobacterium_nodulans_ORS_2060,68.85724726,66.7640287,88.47833332,3.307793126,19057,423394,4.408601057,1.963615308,7.498072835,17991,135440,5.972070479,5.216106202,14.13537295,2.047915741,1.959120688,2.90206549,2.044438684,2.377006197,5.347808614,5.525493334,0.897884979,1.330672162,17991,340307,8.845846442,91.59205972,90.2083224,93.82490068,91.70687575,90.83800945,91.27898226,93.10953102,90.20202375,71.70593671,64.97476638,89.59662893,78.06624785,90.14558228,71.16148436,84.24842253,90.36617492,75.62114391,91.12183999,87.14145522,93.25640306
CP001364.embl,Chloroflexus_sp._Y-400-fl,56.68190057,54.85907031,60.72119696,3.353827028,77068,244376,5.866907646,1.980802434,7.490036095,8800,70424,5.95145937,5.986422275,11.22685318,2.694163389,2.164844521,4.205612521,2.70565518,1.772591382,5.074113347,5.339852313,0.871008126,1.595443679,8800,210673,7.622818518,47.0174127,72.35428453,81.75352735,52.94068817,59.09065091,63.40380216,71.89992263,62.0865282,54.50973296,53.44883055,67.07516002,47.15944193,54.37114455,32.82981834,47.15599322,46.31376939,52.67045455,64.29822521,52.29010772,63.20106005
CP001397.embl,Nonlabens_dokdonensis_DSW-6,35.31529911,28.84086316,27.21380038,5.048131713,117320,99236,7.713360205,2.19221597,6.233525024,43174,94516,3.339097898,6.013138462,6.447980383,4.059061226,1.730894536,3.623541454,6.106343083,6.952979964,6.086261724,6.516528145,0.711151255,1.031520955,43174,42964,6.294446953,20.46057269,29.74258438,26.55084848,32.65612551,19.17770536,13.42113276,30.01676836,25.20006833,30.64815781,30.87918543,23.03753069,30.40365216,24.32152476,24.12084087,27.74613824,26.25997855,16.48677445,27.14365515,18.56044799,24.01451718
CP001429.embl,Blattabacterium_sp._(Periplaneta_americana)_str._BPLAN,28.21094076,21.35819961,17.60320728,5.894195952,25353,11934,11.05293207,2.218905647,4.725022662,10018,22550,3.282399547,4.089978014,3.81402407,4.100745727,2.288514607,2.918801428,5.939270099,10.84634223,4.219941804,6.334670533,1.003150182,0.874939275,10018,5182,5.788271707,13.90092616,24.1194336,16.75884029,16.61184211,19.91574279,13.28196521,21.23920896,17.34620183,13.38544211,11.93784878,14.81640357,13.50451134,11.70291361,10.54474246,12.11606119,17.09935097,13.13635456,12.65920494,13.16893792,22.56611373
CP001472.embl,Acidobacterium_capsulatum_ATCC_51196,60.49701068,55.89588443,74.18307927,3.755327383,26353,218607,4.834589538,2.28791049,7.031688585,10695,91953,5.42612419,5.614098173,11.26606519,2.805948731,2.58795372,4.242888795,3.213121888,3.37202987,4.735225336,5.56626384,0.902831527,1.403265025,10695,146575,7.873772169,52.28107032,88.61989147,86.63629252,84.03229628,73.49733016,77.87156216,81.43042047,77.10985471,55.56262578,55.87395309,81.0876671,60.20133881,74.351365,56.4385868,62.153775,85.22742952,55.65217391,83.06396043,74.6504944,81.51761198
CP001560.embl,Shimwellia_blattae_DSM_4481_=_NBRC_105725,56.50832887,47.62711192,67.91429673,3.702139882,32188,234018,5.628123269,2.688211417,7.022225277,8652,74732,4.704695367,5.27078081,10.11319254,2.783212514,2.366381169,4.511090545,3.477767767,3.700421496,5.103933713,5.275526829,1.163347318,1.561603729,8652,142368,7.760640287,41.07154698,40.7232509,88.1445017,75.58150032,61.26692715,81.75841378,80.71352056,76.50476167,51.14515038,62.77533801,85.67722977,61.57266888,28.45959931,41.90207458,50.47850972,65.89294507,47.57281553,78.11586873,73.34802459,69.23919503
CP001607.embl,Aggregatibacter_aphrophilus_NJ8700,42.23096494,33.57492145,41.49546649,4.508973517,92522,48962,6.756578859,2.379251615,6.653806396,4971,47099,3.891067173,5.233841012,8.369223911,3.262539512,2.192030422,4.810259893,4.739500978,6.080704059,5.021639064,6.111894828,1.04537696,1.199086866,4971,54884,6.598530668,36.40556053,40.89621928,45.06964585,51.51535651,46.59971549,53.77828185,59.54296657,54.80333539,28.55931038,39.72565345,22.81604727,38.66233192,14.46091396,29.34640133,19.65684355,42.97366915,15.63065782,40.46716712,47.49257521,54.43416482
CP001614.embl,Teredinibacter_turnerae_T7901,50.89065163,45.29375457,55.66168916,4.042247115,100270,207641,5.489348624,2.159240617,7.105833688,14586,115542,4.303964062,5.380964505,9.732079664,3.068591998,2.181764305,4.187037353,4.079988014,4.146660264,5.729575617,6.048254292,1.100392459,1.3565367,14586,143329,7.17771158,36.89572051,64.52578039,71.68719087,60.19852211,57.46914542,58.40795788,64.08709241,60.35981978,54.00617673,59.14777768,57.13488743,52.86872173,33.02377983,44.58215153,39.41661012,53.13864629,44.25476484,64.27938519,57.84154199,53.98367646
CP001616.embl,Tolumonas_auensis_DSM_9187,49.02701933,44.91382111,51.0598525,3.872502416,68149,159182,6.102313741,2.609467787,6.837345265,9072,74521,4.357009195,5.180349596,9.421900407,2.905435059,2.384923558,4.854360902,3.675352238,4.588266548,5.311231624,5.84862642,1.125050236,1.359324201,9072,98485,7.034787373,44.22484954,45.81872074,85.34947419,49.59932518,44.32039291,60.21619449,60.5836331,54.07571509,33.25797538,33.16196422,67.39533532,44.18777056,24.83404382,27.11316313,27.08600236,42.5117848,23.52292769,50.19139971,45.28754712,54.63576395
CP001618.embl,Beutenbergia_cavernae_DSM_12333,73.11658164,72.31039274,94.16472754,2.752632635,4722,289166,3.206722801,1.486632132,9.888151483,7668,104582,5.980632764,6.114659071,14.60048861,1.925945859,2.024509952,2.396863193,1.502624378,1.085178498,6.614293845,5.472723474,0.518895623,1.649062459,7668,217075,9.413966063,99.17649733,98.91994917,98.62846946,95.29763523,95.68472586,94.56519844,96.22631854,92.44488682,96.54487689,94.48403771,97.75895331,98.10041647,98.44295646,94.58808812,94.61222778,94.9078727,86.11111111,87.98894391,84.59490202,98.40513619
CP001619.embl,Dyadobacter_fermentans_DSM_18053,51.5449949,48.76630556,64.23726244,4.771244945,88694,301159,6.312330625,2.277936675,6.701577125,34443,168696,4.22088799,5.692960541,8.242926214,3.834084009,1.944268905,3.754103491,4.900051892,5.922892555,5.387382283,5.861374606,0.732947208,1.33387867,34443,169423,7.329184723,58.95416767,76.5271608,79.03532685,76.87448737,76.19149239,74.42090035,74.0547407,67.02369955,60.64130109,53.02550712,66.64646748,57.57255885,36.88187563,56.90867551,36.38202082,74.47072661,57.12626659,77.70727705,65.18976175,63.35083024
CP001628.embl,Micrococcus_luteus_NCTC_2665,72.99524968,72.37910335,95.13482385,2.666472016,2330,147840,3.235018881,1.807497208,9.288149185,2459,57211,5.837982644,5.940376246,14.43998706,1.705707871,2.33103542,2.815622223,1.57364569,1.792964443,6.184788832,6.173015586,0.526566834,1.504553555,2459,117027,9.13287689,99.02611328,97.59656652,98.79193723,92.65455847,96.34860429,96.42071056,97.16644583,95.33309417,94.46241224,91.91318653,97.64885788,96.19939293,97.23087314,93.90527781,94.39933738,94.3017759,82.87921919,89.42466268,89.72766716,98.76503864
CP001629.embl,Desulfomicrobium_baculatum_DSM_4028,58.64699871,54.21027752,74.67270328,4.113623538,32202,224537,5.531308211,2.727381892,7.252209629,20463,90512,4.616396448,5.084587543,9.70730631,2.500795594,2.17530222,3.403444603,3.01994713,4.255005877,5.503854918,6.260199514,1.319158325,1.196318628,20463,126320,8.075553839,61.91217882,85.78349171,82.83579098,82.35643271,81.04118791,81.20243391,83.2813152,82.47492077,59.44483092,54.93894589,81.23924698,65.58197044,62.71203343,64.48180956,48.92975274,79.4847052,62.11210477,79.47276757,72.3653445,82.62294123
CP001630.embl,Actinosynnema_mirum_DSM_43827,73.70887317,72.16447419,96.24731447,2.616275432,17906,494675,2.442649691,1.260643287,9.787660975,35259,172366,6.199757208,5.73183959,14.13034863,1.687615504,2.191555665,2.528565648,1.673139739,1.739740771,5.951187054,5.774891432,0.72887769,1.500848939,35259,359911,9.810688704,99.19158096,97.14062325,99.06827715,96.46166684,97.18215889,96.0821586,97.79983042,96.15906944,98.8591981,98.70560018,96.91152815,98.59625502,97.27480907,97.19676285,93.46314577,97.8680174,94.12065005,95.46221149,90.08453351,98.32943343
CP001631.embl,Acidimicrobium_ferrooxidans_DSM_10331,68.28933206,67.77614976,82.61997771,2.711635091,10241,128138,4.089702231,1.430466249,10.00418402,5798,48575,5.460730835,5.382446673,13.74407101,1.807808865,2.203061763,2.550843647,1.575771795,1.287504643,5.418499619,6.104365847,0.614698809,1.426945862,5798,105367,8.869493812,88.92510022,98.06659506,92.88267337,79.87737415,88.37056099,78.66953097,91.75432988,79.17003334,80.28205572,77.81682641,82.71453536,86.60975731,96.07604932,71.44547882,84.63006854,72.49363868,76.33666782,67.02193286,68.74581173,91.78399168
CP001632.embl,Capnocytophaga_ochracea_DSM_7271,39.58797133,36.37230315,38.08168804,4.91682732,65500,74451,7.142063343,2.133669968,6.49703171,13230,52180,3.692245446,6.287611041,6.94834756,4.452002606,1.874870651,3.856348201,5.506758758,7.58998534,4.983839272,6.606965916,0.809866395,1.08383681,13230,45000,6.351495325,35.06347617,46.76946565,47.02421727,41.5582177,35.02874665,27.15016942,41.2414669,33.45719923,38.15936982,59.8920991,26.78861087,44.89130041,27.40320544,37.86735743,31.02111116,37.88824979,24.27059713,45.76666667,36.32458484,33.41629794
CP001634.embl,Kosmotoga_olearia_TBF_19.5.1,41.54598836,40.9422252,40.64609479,5.034283999,40827,96162,8.227937947,2.310049722,7.29863973,44981,54904,3.817006106,4.846635111,6.254667193,3.798596108,1.571060371,2.151825547,4.124504815,7.802659616,5.033101027,7.824692464,0.748525352,1.009888165,44981,21285,6.81842715,43.95065355,57.78528915,49.35629459,49.55304048,40.51981641,42.00402898,47.68428118,38.40961748,45.05518033,41.97844604,57.34606927,45.79904992,34.21015227,30.21417869,28.45007606,38.88779139,35.45274672,40.07986845,31.25643834,34.4513554
